"","N_SQ_AD","primaire"
"132603",750019691,694
"132604",750019701,694
"132605",750019701,694
"132606",750019697,694
"132607",750019697,694
"132608",750019083,725
"132609",750019083,725
"132610",750014107,724
"132611",750014107,724
"132612",750019089,724
"132613",750019089,724
"132614",750014146,732
"132615",750014146,732
"132616",750166404,694
"132617",750166404,694
"132618",750019281,732
"132619",750019281,732
"132620",750157303,732
"132621",750157303,732
"132622",750164626,694
"132623",750164626,694
"132624",750020273,724
"132625",750020273,724
"132626",750164704,694
"132627",750164704,694
"132628",750164621,694
"132629",750164621,694
"132630",750020271,724
"132631",750020271,724
"132632",750174660,724
"132633",750174660,724
"132634",750014368,694
"132635",750014368,694
"132636",750019695,694
"132637",750019695,694
"132638",750016858,694
"132639",750016858,694
"132640",750019296,732
"132641",750019296,732
"132642",750020253,724
"132643",750020253,724
"132644",750018824,694
"132645",750018824,694
"132646",750019306,732
"132647",750019306,732
"132648",750018826,694
"132649",750018826,694
"132650",750014144,732
"132651",750014144,732
"132652",750019298,732
"132653",750019298,732
"132654",750154565,694
"132655",750154565,694
"132656",750157187,725
"132657",750157187,725
"132658",750019360,732
"132659",750019360,732
"132660",750019700,694
"132661",750019700,694
"132662",750018519,694
"132663",750018519,694
"132664",750020623,694
"132665",750020623,694
"132666",750016825,694
"132667",750016825,694
"132668",750021188,694
"132669",750021188,694
"132670",750020255,724
"132671",750020255,724
"132672",750020276,724
"132673",750020276,724
"132674",750020231,724
"132675",750020231,724
"132676",750016856,694
"132677",750016856,694
"132678",750020677,725
"132679",750020677,725
"132680",750020185,724
"132681",750020185,724
"132682",750016852,694
"132683",750016852,694
"132684",750020263,724
"132685",750020263,724
"132686",750018507,694
"132687",750018507,694
"132688",750017487,694
"132689",750017487,694
"132690",750018834,694
"132691",750018834,694
"132692",750019694,694
"132693",750019694,694
"132694",750020039,694
"132695",750020039,694
"132696",750019680,694
"132697",750019680,694
"132698",750016851,694
"132699",750016851,694
"132700",750016816,694
"132701",750016816,694
"132702",750014142,732
"132703",750014142,732
"132704",750016817,694
"132705",750016817,694
"132706",750018525,694
"132707",750018525,694
"132708",750018811,694
"132709",750018811,694
"132710",750016853,694
"132711",750016853,694
"132712",750016836,694
"132713",750016836,694
"132714",750164716,694
"132715",750164716,694
"132716",750019683,694
"132717",750019683,694
"132718",750020195,724
"132719",750020195,724
"132720",750020189,724
"132721",750020189,724
"132722",750020675,725
"132723",750020675,725
"132724",750014127,724
"132725",750014127,724
"132726",750020629,694
"132727",750020629,694
"132728",750017566,725
"132729",750017566,725
"132730",750020212,724
"132731",750020212,724
"132732",750019300,732
"132733",750019300,732
"132734",750019284,732
"132735",750019284,732
"132736",750014111,732
"132737",750014111,732
"132738",750019351,732
"132739",750019351,732
"132740",750020216,724
"132741",750020216,724
"132742",750020209,724
"132743",750020209,724
"132744",750174411,694
"132745",750174411,694
"132746",750018509,694
"132747",750018509,694
"132748",750019681,694
"132749",750019681,694
"132750",750020047,694
"132751",750020047,694
"132752",750019350,732
"132753",750019350,732
"132754",750019352,732
"132755",750019352,732
"132756",750017480,694
"132757",750017480,694
"132758",750020206,724
"132759",750020206,724
"132760",750020249,724
"132761",750020249,724
"132762",750020229,724
"132763",750020229,724
"132764",750020268,724
"132765",750020268,724
"132766",750014370,694
"132767",750014370,694
"132768",750014366,694
"132769",750014366,694
"132770",750020237,724
"132771",750020237,724
"132772",750020242,724
"132773",750020242,724
"132774",750020213,724
"132775",750020213,724
"132776",750018809,694
"132777",750018809,694
"132778",750018505,694
"132779",750018505,694
"132780",750014371,694
"132781",750014371,694
"132782",750164625,694
"132783",750164625,694
"132784",750019682,694
"132785",750019682,694
"132786",750019084,725
"132787",750019084,725
"132788",750020674,725
"132789",750020674,725
"132790",750021189,694
"132791",750021189,694
"132792",750020685,725
"132793",750020685,725
"132794",750020622,694
"132795",750020622,694
"132796",750019310,732
"132797",750019310,732
"132798",750016838,694
"132799",750016838,694
"132800",750020246,724
"132801",750020246,724
"132802",750019088,724
"132803",750019088,724
"132804",750018828,694
"132805",750018828,694
"132806",750018815,694
"132807",750018815,694
"132808",750020225,724
"132809",750020225,724
"132810",750020191,724
"132811",750020191,724
"132812",750020678,725
"132813",750020678,725
"132814",750014126,724
"132815",750014126,724
"132816",750017486,694
"132817",750017486,694
"132818",750019287,732
"132819",750019287,732
"132820",750020226,724
"132821",750020226,724
"132822",750164708,694
"132823",750164708,694
"132824",750018829,694
"132825",750018829,694
"132826",750018515,694
"132827",750018515,694
"132828",750016828,694
"132829",750016828,694
"132830",750166208,694
"132831",750166208,694
"132832",750164700,694
"132833",750164700,694
"132834",750020183,724
"132835",750020183,724
"132836",750019354,732
"132837",750019354,732
"132838",750020619,694
"132839",750020619,694
"132840",750020214,724
"132841",750020214,724
"132842",750164617,694
"132843",750164617,694
"132844",750019349,732
"132845",750019349,732
"132846",750017484,694
"132847",750017484,694
"132848",750164620,694
"132849",750164620,694
"132850",750019071,724
"132851",750019071,724
"132852",750020627,694
"132853",750020627,694
"132854",750018521,694
"132855",750018521,694
"132856",750018817,694
"132857",750018817,694
"132858",750020221,724
"132859",750020221,724
"132860",750018516,694
"132861",750018516,694
"132862",750019302,732
"132863",750019302,732
"132864",750014367,694
"132865",750014367,694
"132866",750019293,732
"132867",750019293,732
"132868",750019295,732
"132869",750019295,732
"132870",750014377,694
"132871",750014377,694
"132872",750019082,725
"132873",750019082,725
"132874",750160154,725
"132875",750160154,725
"132876",750020688,694
"132877",750020688,694
"132878",750168887,694
"132879",750168887,694
"132880",750146002,724
"132881",750146002,724
"132882",750020044,694
"132883",750020044,694
"132884",750018823,694
"132885",750018823,694
"132886",750020248,724
"132887",750020248,724
"132888",750016996,694
"132889",750016996,694
"132890",750016833,694
"132891",750016833,694
"132892",750020207,724
"132893",750020207,724
"132894",750019085,725
"132895",750019085,725
"132896",750016854,694
"132897",750016854,694
"132898",750016814,694
"132899",750016814,694
"132900",750018810,694
"132901",750018810,694
"132902",750174623,694
"132903",750174623,694
"132904",750020053,694
"132905",750020053,694
"132906",750020234,724
"132907",750020234,724
"132908",750164712,694
"132909",750164712,694
"132910",750016812,694
"132911",750016812,694
"132912",750020187,724
"132913",750020187,724
"132914",750164703,694
"132915",750164703,694
"132916",750020232,724
"132917",750020232,724
"132918",750014376,694
"132919",750014376,694
"132920",750014130,724
"132921",750014130,724
"132922",750161241,732
"132923",750161241,732
"132924",750020270,724
"132925",750020270,724
"132926",750020635,724
"132927",750020635,724
"132928",750164616,694
"132929",750164616,694
"132930",750020275,724
"132931",750020275,724
"132932",750018512,694
"132933",750018512,694
"132934",750014365,694
"132935",750014365,694
"132936",750020202,724
"132937",750020202,724
"132938",750019361,732
"132939",750019361,732
"132940",750018816,694
"132941",750018816,694
"132942",750020617,694
"132943",750020617,694
"132944",750020215,724
"132945",750020215,724
"132946",750017485,694
"132947",750017485,694
"132948",750020043,694
"132949",750020043,694
"132950",750020607,694
"132951",750020607,694
"132952",750154922,694
"132953",750154922,694
"132954",750021190,694
"132955",750021190,694
"132956",750020040,694
"132957",750020040,694
"132958",750164623,694
"132959",750164623,694
"132960",750018522,694
"132961",750018522,694
"132962",750020238,724
"132963",750020238,724
"132964",750020218,724
"132965",750020218,724
"132966",750154850,694
"132967",750154850,694
"132968",750020204,724
"132969",750020204,724
"132970",750017483,694
"132971",750017483,694
"132972",750164702,694
"132973",750164702,694
"132974",750019294,732
"132975",750019294,732
"132976",750018806,694
"132977",750018806,694
"132978",750020615,694
"132979",750020615,694
"132980",750018517,694
"132981",750018517,694
"132982",750016841,694
"132983",750016841,694
"132984",750016846,694
"132985",750016846,694
"132986",750020262,724
"132987",750020262,724
"132988",750014119,732
"132989",750014119,732
"132990",750020602,725
"132991",750020602,725
"132992",750159109,694
"132993",750159109,694
"132994",750014143,732
"132995",750014143,732
"132996",750020046,694
"132997",750020046,694
"132998",750016994,694
"132999",750016994,694
"133000",750016839,694
"133001",750016839,694
"133002",750020184,724
"133003",750020184,724
"133004",750146079,724
"133005",750146079,724
"133006",750016811,694
"133007",750016811,694
"133008",750019290,732
"133009",750019290,732
"133010",750019305,732
"133011",750019305,732
"133012",750164622,694
"133013",750164622,694
"133014",750014363,694
"133015",750014363,694
"133016",750014117,732
"133017",750014117,732
"133018",750164717,694
"133019",750164717,694
"133020",750019081,725
"133021",750019081,725
"133022",750020227,724
"133023",750020227,724
"133024",750019086,725
"133025",750019086,725
"133026",750016813,694
"133027",750016813,694
"133028",750019080,725
"133029",750019080,725
"133030",750019309,732
"133031",750019309,732
"133032",750021187,694
"133033",750021187,694
"133034",750168888,694
"133035",750168888,694
"133036",750018511,694
"133037",750018511,694
"133038",750019077,725
"133039",750019077,725
"133040",750016826,694
"133041",750016826,694
"133042",750164624,694
"133043",750164624,694
"133044",750016824,694
"133045",750016824,694
"133046",750154848,694
"133047",750154848,694
"133048",750020616,694
"133049",750020616,694
"133050",750020240,724
"133051",750020240,724
"133052",750018825,694
"133053",750018825,694
"133054",750018526,694
"133055",750018526,694
"133056",750152563,694
"133057",750152563,694
"133058",750018818,694
"133059",750018818,694
"133060",750164029,694
"133061",750164029,694
"133062",750154984,694
"133063",750154984,694
"133064",750175681,694
"133065",750175681,694
"133066",750160153,694
"133067",750160153,694
"133068",750154987,694
"133069",750154987,694
"133070",750019072,724
"133071",750019072,724
"133072",750154983,694
"133073",750154983,694
"133074",750020045,694
"133075",750020045,694
"133076",750018819,694
"133077",750018819,694
"133078",750020194,724
"133079",750020194,724
"133080",750143436,724
"133081",750143436,724
"133082",750020687,725
"133083",750020687,725
"133084",750019687,694
"133085",750019687,694
"133086",750018831,694
"133087",750018831,694
"133088",750016827,694
"133089",750016827,694
"133090",750020252,724
"133091",750020252,724
"133092",750019301,732
"133093",750019301,732
"133094",750020052,694
"133095",750020052,694
"133096",750019679,694
"133097",750019679,694
"133098",750020048,694
"133099",750020048,694
"133100",750018528,694
"133101",750018528,694
"133102",750019304,732
"133103",750019304,732
"133104",750020241,724
"133105",750020241,724
"133106",750020219,724
"133107",750020219,724
"133108",750018524,694
"133109",750018524,694
"133110",750018513,694
"133111",750018513,694
"133112",750154985,694
"133113",750154985,694
"133114",750017011,696
"133115",750017011,696
"133116",750017014,696
"133117",750017014,696
"133118",750019931,696
"133119",750019931,696
"133120",750019882,696
"133121",750019882,696
"133122",750017010,696
"133123",750017010,696
"133124",750019926,696
"133125",750019926,696
"133126",750019909,696
"133127",750019909,696
"133128",750019722,696
"133129",750019722,696
"133130",750017001,696
"133131",750017001,696
"133132",750017318,696
"133133",750017318,696
"133134",750016358,696
"133135",750016358,696
"133136",750016998,696
"133137",750016998,696
"133138",750015409,696
"133139",750015409,696
"133140",750016461,696
"133141",750016461,696
"133142",750016864,696
"133143",750016864,696
"133144",750019912,696
"133145",750019912,696
"133146",750017012,696
"133147",750017012,696
"133148",750019969,696
"133149",750019969,696
"133150",750016451,696
"133151",750016451,696
"133152",750017555,696
"133153",750017555,696
"133154",750019927,696
"133155",750019927,696
"133156",750019948,696
"133157",750019948,696
"133158",750019942,696
"133159",750019942,696
"133160",750017015,696
"133161",750017015,696
